"시군구코드","신고일자","업소명","영업상태코드","영업상태","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3020000","20130723","심 동물병원","0002","폐업","","","20140508","","","","790-9775","104.43","근린생활시설","","","2","","","",""
"3010000","20130925","웰니스 클리닉(청계천점)","0000","정상","","","","","","","070-8868-7585","0.00","","","","","","","",""
"3080000","20150818","초이스동물병원","0000","정상","","","","","","","02-993-8266","0.00","","","","","","","",""
"3070000","20130507","호담동물병원","0000","정상","","","","","","","915-5301","0.00","","","","","","","",""
"3230000","20180212","송파데일리동물병원","0000","정상","","","","","","","02-403-7582","0.00","","","","","","","",""
"3030000","20121218","도담동물병원(출장진료전문 동물병원)","0000","정상","","","","","","","","16.50","동물병원","철근콘크리트","","1","","","",""
"3030000","20130415","신당햇살동물병원","0002","폐업","","","20161020","","","","02-2299-4696","66.00","근린생활시설","","1","1","","","",""
"3140000","20010810","목동동물병원","0002","폐업","","","20120515","","","","","0.00","","","0","1","","","",""
"3140000","20020607","메디펫종합 동물병원","0002","폐업","","","20060222","","","","2648-7997","0.00","","","0","0","","","",""
"3140000","20030414","햇살동물병원","0002","폐업","","","20080715","","","","2690-5673","43.70","근린생활시설","","0","1","","","",""
"3140000","20091217","가나종합동물병원","0000","정상","","","","","","","2645-7588","127.14","근린생활시설","철근콘크리트","0","0","","","",""
"3140000","20060630","미니주동물병원","0000","정상","","","","","","","2651-8575","28.00","근린생활시설","철근콘크리트","0","1","","","",""
"3140000","20060927","행복동물병원","0002","폐업","","","20080801","","","","02-2647-7501","38.00","점포","철근콘크리트","0","1","","","",""
"3140000","20080418","닥터펫 동물병원","0002","폐업","","","20090831","","","","2643-0283","43.12","근린생활시설","철근콘크리트","0","1","","","",""
"3140000","20030219","다정종합동물병원","0002","폐업","","","20130402","","","","2694-9550","61.90","근린생활시설","","0","0","","","",""
"3140000","19971029","이솝동물병원","0000","정상","","","","","","","2644-8275","0.00","","","0","1","","","",""
"3140000","20020511","애니케어동물병원","0000","정상","","","","","","","2601-8275","0.00","","","0","0","","","",""
"3140000","20040930","하릅강아지 동물병원","0002","폐업","","","20060605","","","","2608-9090","49.20","","","0","0","","","",""
"3140000","20040630","행복한 동물병원","0002","폐업","","","20060317","","","","2655-2258","51.10","","","0","0","","","",""
"3140000","20051124","Dr.Pet 동물병원","0002","폐업","","","20061221","","","","02-2643-0283","0.00","","","0","0","","","",""
"3140000","20070212","닥터펫동물병원","0002","폐업","","","20071231","","","","02-2643-0283","24.00","철근콘크리트","","0","2","판매및영업시설","","",""
"3140000","20090703","쿨펫이마트 목동점 동물병원","0000","정상","","","","","","","2645-2727","40.00","근린생활시설","철근콘크리트구조","1","0","","","",""
"3140000","20110607","하나동물병원","0002","폐업","","","20170228","","","","2645-7611","44.80","근린생활시설","","","","","","",""
"3230000","20041013","송이종합동물병원","0000","정상","","","","","","","415-7114","78.58","동물병원","","1","","","","",""
"3230000","19940707","박경호동물병원","0002","폐업","","","20180724","","","","418-8611","0.00","근생","","0","1","","","",""
"3230000","19981118","한울동물병원","0002","폐업","","","20050517","","","","2203-0040","0.00","근생","","0","1","","","",""
"3230000","19990708","한양종합동물병원","0002","폐업","","","20100518","","","","420-9993","0.00","근생","","0","1","","","",""
"3230000","20000121","더독동물병원","0002","폐업","","","20040402","","","","400-3644","0.00","근생","","0","1","","","",""
"3230000","20000428","문정종합동물병원","0002","폐업","","","20110701","","","","431-7575","0.00","근생","","0","1","","","",""
"3230000","20030121","펫가든동물병원","0000","정상","","","","","","","400-0075","0.00","","","0","1","","","",""
"3230000","20030730","(주)한국동물임상연구소","0002","폐업","","","20120917","","","","420-8133","0.00","","","0","2","","","",""
"3020000","20021223","이수의과의원","0000","정상","","","","","","","754-4978","1.00","","","0","1","","","",""
"3020000","20021216","갤러리동물병원","0002","폐업","","","20021216","","","","796-5008","0.00","","","0","0","","","",""
"3020000","20050624","청화종합동물병원","0000","정상","","","","","","","792-7602","107.50","점포","철근콘크리트","0","1","","","",""
"3020000","20040527","한스동물병원","0002","폐업","","","20150605","","","","6375-8275","3760.00","근린생활시설","철근콘크리트","18","1","","","",""
"3020000","20021227","한남동물병원","0000","정상","","","","","","","793-9230","0.00","","","0","0","","","",""
"3020000","20021227","열린동물종합병원","0000","정상","","","","","","","3273-0075","0.00","","","0","0","","","",""
"3110000","19950623","한얼동물병원","0000","정상","","","","","","","304-5553","0.00","","","0","0","","","",""
"3110000","19951118","연서동물병원","0002","폐업","","","20171226","","","","358-7582","0.00","","","0","0","","","",""
"3110000","19960506","녹번동물병원","0000","정상","","","","","","","354-4110","0.00","","","0","0","","","",""
"3110000","20010702","더독동물병원","0000","정상","","","","","","","382-3243","0.00","","","0","0","","","",""
"3010000","19981207","동국동물병원","0002","폐업","","","20080103","","","","2263-8388","0.00","","","0","0","","","",""
"3010000","20110330","웰펫동물병원","0000","정상","","","","","","","2256-7582","46.20","근린생활시설","","0","0","","","",""
"3010000","20020810","남산동물병원","0000","정상","","","","","","","2256-8275","0.00","","","0","0","","","제4종",""
"3010000","20040126","충정동물병원","0002","폐업","","","20050415","","","","","77.37","생활편익시설","철근콘크리트조","1","2","제3종일반주거지역","주택 및 상가","",""
"3120000","20110830","한스동물병원","0000","정상","","","","","","","303-1114","0.00","","","","","","","",""
"3030000","20130925","성동제일동물병원","0002","폐업","","","20170530","","","","02-467-5656","15.68","근린생활시설","철근콘크리트","","1","","","",""
"3230000","20070215","동산동물병원","0002","폐업","","","20171031","","","","3432-7533","0.00","","","0","0","","","",""
"3230000","20070302","최재호한방동물병원","0002","폐업","","","20110225","","","","2202-0344","131.00","","","0","2","","","",""
"3230000","20070803","해뜨는 동물병원","0002","폐업","","","20160731","","","","430-7972","40.79","","","0","1","","","",""
"3230000","20071130","레인보우동물병원","0002","폐업","","","20080929","","","","413-6676","27.00","","","0","1","","","",""
"3230000","20080107","오금 동물병원","0002","폐업","","","20120503","","","","443-7533","36.00","","","0","1","","","",""
"3230000","20080307","더 샵 동물병원","0000","정상","","","","","","","416-7512","0.00","","","0","1","","","",""
"3230000","20080414","이솝 동물병원","0002","폐업","","","20090601","","","","430-5353","54.13","","","0","1","","","",""
"3230000","20090714","리오동물병원","0000","정상","","","","","","","415-7579","28.47","철근콘크리트구조","","0","0","","","",""
"3230000","20091130","꿈이 크는 동물병원","0002","폐업","","","20141215","","","","420-7580","67.96","철근콘크리트조","","0","0","","","",""
"3230000","20100716","스킨앤이어동물병원","0000","정상","","","","","","","02-417-3021","0.00","","","0","0","","","",""
"3230000","20110107","연 동물병원","0000","정상","","","","","","","423-8280","41.53","2종근린생활시설","철근콘크리트","0","2","","","",""
"3230000","20110628","웰니스동물병원","0000","정상","","","","","","","2047-4224","0.00","판매시설","","5","10","","","",""
"3230000","20110701","강남종합동물병원","0002","폐업","","","20150302","","","","416-8070","0.00","","","","","","","",""
"3230000","20110826","쿨펫 월드점 동물병원","0002","폐업","","","20151126","","","","2143-1735","0.00","","","","","","","",""
"3110000","20090327","야옹동물병원","0000","정상","","","","","","","354-0087","0.00","제2종근린생활시설","","0","0","","","",""
"3110000","20091016","예스동물병원","0000","정상","","","","","","","354-5633","0.00","","","0","0","","","",""
"3110000","20100302","한빛동물병원","0000","정상","","","","","","","382-7511","57.88","2종근생","","0","1","","","",""
"3110000","20100518","구파발동물병원","0002","폐업","","","20170426","","","","356-9725","78.20","근생","철큰콘크리트","0","0","","","",""
"3110000","20110405","사랑이가득한동물병원","0002","폐업","","","20120531","","","","387-7582","0.00","주상복합상가","철근콘크리트","0","0","일반주거지역","","",""
"3110000","20110915","쿨펫동물병원 은평점","0002","폐업","","","20150310","","","","356-3375","0.00","","","","","","","",""
"3110000","20000328","미래동물병원","0000","정상","","","","","","","386-6092","0.00","","","0","0","","","",""
"3110000","20021224","한마음동물병원","0000","정상","","","","","","","355-7931","0.00","","","0","0","","","",""
"3200000","20120120","서울대학교 수의과대학 동물병원","0000","정상","","","","","","","02-880-8661","1963.64","교육연구 및 복지시설","철근콘크리트구조","","3","교육연구시설","자연녹지지역","",""
"3030000","20120206","서울숲동물병원","0000","정상","","","","","","","02-466-2475","73.60","근린생활시설","","1","","","","",""
"3110000","20120213","Dr.윤24시동물병원","0000","정상","","","","","","","02-359-2020","0.00","","","","","","","",""
"3020000","20120307","민트동물병원","0000","정상","","","","","","","707-2235","94.77","","","","","","","",""
"3230000","20120106","이동훈동물병원","0002","폐업","","","20130313","","","","4156279","0.00","","","","","","","",""
"3230000","20120319","청담동물병원","0002","폐업","","","20150630","","","","4730577","28.39","","","","","","","",""
